label	text
1	中国美院的每一个大学生将来都希望自己成为一个出色的美术家
1	新版物业条例将增加狗患治理规定，两次受罚者将被纳入严重失信名单，物业如对违规养犬坐视不管的，最高处以3万元以上罚款。
1	你要是把正楷字没有练好，就迫不及待地忙着去练行书、草书，很难在书法艺术上有大的收获。
1	观众听完他美妙的歌声和优美的舞姿，都深深地折服了。
1	自有人类历史以来，便留下了无数逃离家园，结伴上路，一路风尘，一路劳顿，一路憔悴的故事。
1	全球100多个参与上海世博会的城市，在世博会举行期间将围绕“一个地球，一个联合国”为主题，就当前城市发展所面临的重要问题举办“全球论坛”。
0	“睦邻友好合作条约”并非结盟条约，而是国家间关系达到一定程度，双方都认识到友好合作的重要性，并通过法律形式确定下来的，在义务和责任等方面进行的约定。
1	据2016年4月2日英国《柳叶刀》杂志发表的一项大型研究结果表明，在当今世界的人口构成中，肥胖者首次超过羸瘦者。
1	随着人民生活水平的日益提高，糖尿病患者日益增多，并向中青年段年龄者伸出魔爪。
0	滨海新区纳入国家发展战略布局，为本市的跨越发展提供了广阔空间，但也应该看到，我们面临的竞争更为激烈。
0	城乡融合发展应具有鲜明的中国特色，不仅要避免走“城市兴、乡村衰”的老路，还要走出一条城市和农村携手并进、互利共赢的新路。
0	由于受靳尚等人的谎言欺骗，群众不明真相，以为屈原真的“疯了”。
1	对在食品广告中推荐不符合食品安全标准的食品，给消费者造成损害，新出台的《食品安全法草案》明确规定代言人要承担连带责任。
0	由于湄公河流域涉及多个国家，各国执法部门跨界打击毒品犯罪受到主权、司法权等多种因素制约，亟需建立多国协作扫毒的长效机制。
0	《清明上河图》描绘了汴河两岸繁荣热闹的城市风光，被誉为中国十大传世名画之一。
1	在大数据、人工智能等技术实现后，可以捕捉到用户心情、体温的变化，为用户提供更加个性化的服务。
0	他自费为在“文革”中被迫害致瘫八年的吉林省一位副省长配制了治疗中风的中药，并亲自煎好喂服。
1	受雾霾天气影响，沈阳桃仙机场和长春龙嘉机场先后陆续有30多个出港航班被迫取消，部分乘客情绪激动，与机场地勤人员发生冲突，致工作人员受伤。
1	“心想事成”是近年来使用频率最高的祝辞，它不仅普遍用于节日，而且被广泛用在书信里，还经常见诸于报端，形成一种“廉价礼品”。
1	当今的世界，各个国家、地区相互依存，已经形成了你中有我、我中有你的格局，是—个经济全球化的时代。
1	地球是一个家，无论哪一种生命灭绝，对地球都是伤害，一旦生态被人类破坏，所有的不好的恶果最后也将由人类承担。
1	车间在没有增加人员的情况下，我们调动群众积极性，超额完成了生产任务。
0	奥巴马表示，美国将寻求与古巴关系的“新开端？，并承诺将与其他美洲国家建立平等的战略伙伴关系。
1	苹果公司员工在辞职后的两年内，公司仍为其保留职位，他们如果对当初的选择感到后悔，可以返回公司，职位不受任何影响。
1	自然领域中有许多见微知著的神秘现象，正等待着科学家去破解。
1	关外一家舞厅发生了一起有多人丧命的踩踏惨案，警方称，原因是由于夜总会老板故意制造恐慌和紧急出口处受阻引起的。
1	江苏教育部门虽然对2010年等级要求还没有明确表态，但从目前清华大学招办反馈的信息看，清华认为2009年“AA+”这一等级要求比较合理。
0	在南海问题上，中国在坚持原则立场的同时，始终顾全大局。努力推进与南海各国在多个领域的合作，积极探索和平解决南海问题的路径。
1	肖复兴认为，如今少数网络作品的走红，依然掩盖不了整体网络文学创作水平不高，因此，我们要辨证地看待网络作品的火热现象。
1	现在一些几童读物含有宣扬唯利是图、急功近利甚至是淫秽暴力，可是没有一个部门明确地表示对此负起监管责任，实在堪忧。
1	学习委员推测，新来的语文老师大概在二十三四岁左右。
1	为避免楼市调控不面临这种尴尬的局面，地方政府除继续“给力”限购政策外，还必须切实扩大楼市供应以及调整供应结构，继续加大保障房的建设和供应。
1	中国政府一向致力于朝鲜半岛无核化的工作取得了积极进展，新的一轮六方会谈在北京重新启动。
1	据说当年徽州男人经常外出经商，家中皆是妇孺及孩童，为了安全，徽州古村落的老宅子大多为高墙深院与重门窄窗的建筑。
1	《匆匆》是写得很有积极意义的一篇文章。
0	我曾倚马万言，可给你写信，笔有如千斤。
1	2020年全球失业率的最终增长很大程度上取决于世界经济在今年下半年的表现如何，以及复苏阶段开始后政策措施有效维持现有就业岗位并促进劳动力需求。
0	传统游戏回归校园，不仅促进了学生身体的健康成长，而且使学生在玩中学会合作与交流，学会宽容与理解，学会谦让与鼓励，在玩中得到教育和发展。
0	在波兰南方，布热金卡和奥斯维辛一道组成了被纳粹称为奥斯维辛集中营的杀人工厂的一部分。
1	今天我们所缺的不是对皇权的生疏，而是对民主的无知，对权利与义务的陌生。
1	泰戈尔一生共写了大约50多部诗集。
0	据报道，经中国检验检疫科学院食品安全研究所检测，鸭子吃了掺进苏丹红的饲料后产出的“红心”鸭蛋，含有苏丹红Ⅳ号。
1	会议围绕充分发挥学生信息员的作用、加强教学质量监督、促进教风和学生建设，提出健全学生信息组织机构，布置了今年评学的主要工作。
1	艺人们过去一贯遭白眼，如今却受到人们的的青睐，就在这白眼与青睐之间，他们体味着人间的温暖。
1	能不能获诺贝尔奖，可以当作检验中国教育科技改制和时代变革的一个试纸或者一个标志。
0	英国过去的贵族因为拥有自己的庄园，社交聚会不愁去处。新兴的小资产阶级——尤其是职业分工较细后日渐增多的专业人士——却不是人人都有这种方便，绅士俱乐部因此应运而生。
0	尽管国际金融危机的影响还在蔓延，但随着一系列经济刺激计划的逐步落实，中国经济出现了回暖迹象，人们对经济复苏的信心开始回升。
1	禅茶文化是传统茶文化的重要形式，由法师带来了禅茶表演，使嘉宾感受到禅茶的庄严与雅致。此外还有“十大名茶”的展示和宣传，清一色茶棚形成一道亮丽的风景。
1	奥斯特洛夫斯基不仅顽强地在病榻上与疾病作斗争，还为千千万万的青年树立了榜样，写下名著《钢铁是怎样炼成的》。
0	据记者了解，为维持房价数据的“稳定”，部分一线城市对高房价暂停发放预售许可证，使高价房无法入市销售，低价房源则加大入市，从而拉低了新房的平均成交价格。
1	英美和以色列情报部门已经酝酿出一套广泛利用手机为基础的心理战术，并用于伊朗，通过散布耸人听闻的消息让伊朗民众“中毒”。
1	我国古典小说中的所谓长篇和短篇的区别，主要根据篇幅的长短来划分的。
1	省环境监测中心分析报告认为，造成此次叫严重的区域性灰霾污染的主要原因是区域性焚烧秸秆，加上静风、低压灯不利于污染物扩散的气象条件等因素导致的。
1	电视台两记者去星辰公司采访，表明身份后，准备拍摄相关镜头，不料遭到一些人抢摄像机等强行阻拦。
0	我们要引导少年儿童用美的眼光去看世界。
1	中国成功爆炸第一颗原子弹、第一颗氢弹的原因，是千千万万人努力的结果。
1	现代京剧也要讲究市场价值，讲究宣传造势和市场营销，但要想真正赢得观众、赢得市场，最终还是取决于内容是否具有吸引力和感染力。
1	谁也不能否认优异的学习成绩不是靠勤奋学习得来的。
0	一个人越纯洁就越真诚，越真诚就越执着，越执着对认定的人生目标就越是不离不弃：这也许就是电视剧《母亲，母亲》要告诉人们的吧。
1	在这里，他学到了化学、生物，特别是对他最感兴趣的畜牧学。
1	南科大这届毕业生之所以备受外界关注，不仅因为他们是该校“去筹转正”后招录的学生，更因为他们是南科大通过“综合评价录取模式”录取、并获得教育部认可学历的大学。
1	辩论赛上，杨龙和李明分别陈述了各自的立场，大家都赞成他的观点。
1	春天，在这片土地上，我用细瘦的胳膊，紧紧扶着我锈钝的犁。深埋在泥里的树根、石头，磕绊者我的犁头和我成倍的体力。
1	为了避免透支信用卡炒房的行为不再发生，多家银行信用卡中心发布公告加强对房产类商户交易管控。
0	通过学习《范进中举》，我深刻地认识到封建科举制度对人的心灵的毒害。
1	保护生物多样性，不仅需要各级领导高度重视，加大野生鸟类保护工作的投入力度，而且还要切实加强执法，依法从重从快打击非法猎杀。
1	李白和杜甫是唐代诗坛上两座并立的高峰。李白的诗飘逸豪放，杜甫的诗风格多样，而以浓郁为主是大家知道的。
1	在中国现代诗歌发展史上，艾青用满腔热血来表达孜孜不倦的向往和追求，是继郭沫若、闻一多等人之后推动一代诗风的代表作
1	国家知识产权有关负责人认为，国内专利申请的持续快速增长，表明我国公众的专利意识和研究开发水平正在不断提高。
0	通过理论学习，全体干部进一步提高了认识水平。
1	3月22日上午在比利时首都布鲁塞尔机场和地铁站发生的系列爆炸袭击已造成34人死亡，超过170多人受伤，极端组织“伊斯兰国”宣称制造了袭击事件。
1	围绕“农民增收，，这一目标，新田县农业合作银行大力支持农村特色经济的发展，重点向特色化、优质化、技术化农户优先发放贷款。
1	教育部自2010年印发《关于治理义务教育阶段择校乱收费问题的指导意见》以后，各地相继出台了实施办法，经过努力，不同程度上遏制了择校乱收费现象，但仍然存在一些问题。
1	“巨龙”号潜海成功，对于完善我国海洋科学研究和海洋装备制造业发展，提升我国开发海洋的能力，将产生重大而深远的影响。
0	迄今为止,所有为世界末日设定的日期都无声无息地过去了。但是有些预言家经常为他们的失败找借口。
0	烟台莱州市局近日扎实推进节能减排工作，通过晨会例会、宣传栏、专题讲座等形式进行宣传教育，加强对节水、节电、排污等工作的监管，在企业内部形成了厉行节约、反对浪费的良好风气。
1	记不准电视剧《渴望》是在哪一年火爆的了，只记得每当一听到或唱起“悲欢离合都曾经有过，这样执著究竟为什么”的时候，那种百感交集的沧桑感便一下子涌上心头。
1	周文宾男扮女装，被王老虎抢回家，把他送到妹妹王秀英房中。
0	在发达国家，“智囊团”是一种相对稳定的、独立于政府决策机制的政策研究和咨询机构，现在它已成为推动社会发展的重要力量。
0	据预测，盐城今年第三季度的房地产税收总值比去年同期下降了百分之十左右。
1	反病毒专家终于发现，代号为“野玫瑰”的电脑病毒发作，原来是接受邮件和共享资源两条途径侵袭硬盘系统而感染的。
1	经过紧张军训的同学们，都一个一个很快进入了梦乡。
0	曹文轩获“国际安徒生奖”实现了中国作家在该奖项上零的突破。
1	导演黄建新认为，由于过去的主旋律影片创作掌握资料不足，往往将领袖人物的性格模式化，让观众难以接近。
1	通过八岁男孩严天力勇敢捐髓救父的事迹，使我深受感动。
1	有政协委员提出：当红年轻演员的收入，居然超过了一个几百人的中型企业。在全国政协文艺会上，不少委员也针对一些年轻演员收入虚高、艺德差进行了讨论。
1	我校学生会组织的这次为吉林省内洪涝灾区募捐的活动，得到了老师和同学们的积极响应，在短短的几天中，师生共计募集善款约四万余元。
1	环境保护部正联合相关部委研究制定“绿盾2018”自然保护区监督检查行动计划，采取压茬推进的方式，坚持连续开展专项行动，全面改正自然保护区生态环境。
0	唱着毕业的骊歌，回眸初中生活的阴晴雨雪，七彩校园里回响着我们青春的誓言，洋溢着浓浓的师生情谊。
1	众多球迷汇集到世界杯举办地，谁都不能否认这不会给当地经济带来新的发展机遇。
0	有关专家表示，日本福岛核电站放射性物质流入海洋，可能会致海洋生物死亡，或发生基因变异。
1	每一个有志青年将来都希望自己成为一个对社会主义建设事业有贡献的人。
1	去年以来，由于日方在对历史问题的认识和钓鱼岛的问题上接连采取错误的举措，使中日关系正常发展受到严重干扰。
1	经过小老师的反复讲解，终于使我明白了这道题的解法。
1	即使在“说谎成风”的时期，人对自己也不会讲假话，何况在今天，我不怕大家嘲笑，我要说：我怀念包弟，我想向它表示歉意。
1	不仅学生们崇拜国外大牌球星，也想尝试一下穿名牌球衣的感觉。
1	我永远不会忘记老师耐心细致地纠正并指出我考试中的问题的情境。
1	迎面吹来的寒风不禁使我打了个寒战。
1	广大驻湘部队官兵积极投身湖南改革发展稳定，在抢险救灾、脱贫攻坚等方面做了大量卓有成效的工作，共同谱写新时期军民鱼水情。
1	这个洞使得生活在城市里的居民极大的欣慰。
0	在制度开始呵护爱心、善待好人的同时，我们也呼吁更多的人抛却顾忌，敞开胸怀，勇敢行动，将爱心汇聚成无边的温暖。
1	音乐剧《元培校长》塑造了以蔡元培为首的爱国知识分子的“栋梁”形象，以及蔡元培“思想自由兼容并包”的教育观念和冲击酒文化体制取得的成就。
0	屈原清晨漫步橘园，吟诵《橘颂》，抒发爱国忧民、报效祖国的壮志豪情。
0	和谐世界，一个充满东方智慧的名词，频频出现在重大国际场合，它所描绘的国际关系的理想状态，正得到越来越多国家的理解和认同。
1	我又看到了那阔别多年的乡亲，那我从小就住惯了的青青瓦房，那崎岖的石板街道，那道边熟悉的黄葛树，那山城人所特有的幽默爽朗的笑声。
1	读读钱钟书的《谈中国诗》或许能引你走进这一陌生的境地。
1	一场突然袭来的强烈地震使海地顷刻间陷入巨大灾难，各国救授队昌着危险奋力搜救那些消逝在瓦砾中的幸存者。
0	据悉，德国之翼4U9525航班是从西班牙巴塞罗那飞往德国杜塞尔多夫途中坠毁，机上150名乘客和机组人员全部丧生，副驾驶安德烈亚斯·卢比茨涉嫌蓄意坠机。
0	隆重而简短的欢送仪式后，这架飞机开始了大陆民航五十六年来的首次台湾之旅。
1	环巢湖区域的旅游综合体耗资千万打造的可搭乘百余人的豪华游船合肥旅游一号，今年有望开放，其停靠码头也正在升级改造中。
1	各级领导干部要提高运用法治思维和法治方式深化改革、推动发展、化解矛盾、维护稳定，努力创造办事依法、遇事找法、解决问题用法、化解矛盾靠法的良好法治环境。
1	越来越多的事实证明，科学技术的普及程度，已成为国民良好的科学文化素质的重要标志，事关经济振兴、科技进步和社会发展全局。
1	因为没有四肢的阻碍，使蛇反而可以深入别的动物无法涉足的领域。
1	我们要对那些常年在城里打工，有固定工作和固定住所而又没有城市户籍的人们，让他们尽快地融入城市，享受和城里人同样的权利。
1	中国电子作为老牌央企，35岁以下员工占70％以上，是一群有激情和梦想的年轻人。
1	国家语言文字工作委员会有关人士向记者表示，是否规范网络语言等新生词汇并不是非常重要，关键是看它是否具有生命力。
0	这种做法，既稳定了农户与土地的承包关系，又促进了适度的规模经营。
1	两会代表建议国家医药管理局尽快制定措施，尽量降低药品的价格，减少流通环节，让老百姓看得起病，更好地解决老百姓看病难否的问题。
1	如果历史学家只是埋头于“从过去到现在”的叙事，而读者的求索目标和心态需求不能给予足够的关注，那么历史作品的“受众”就只能局限于本专业的学生和学者。
0	2016年4月4日，儿童文学作家曹文轩荣获“国际安徒生奖”，该奖每两年评选一次，被誉为“小诺贝尔文学奖”。
1	灰色权力，是指借助公共权力的影响力，通过子女、配偶、亲人或朋友等，在市场中或者暗地里，通过权力的运作对稀缺资源的倒卖、获取，进行资本运作等，以获得巨额利益的权力行为。
1	余杭区完善和建立了社会信用基础性法规。
0	梦在前方，路在脚下，青年要坚定信念，珍惜韶华，在追求中国梦的道路上放飞青春，以“青春之我”建设“青春之国家”！
1	学生如果身陷题海无暇读书，我们就只能眼睁睁地看着朝气蓬勃的孩子变成刻板僵化的应试机器。
0	习近平总书记在全国宣传思想工作会议上的重要讲话，在全国引起强烈反响。
1	我们深刻地体会到，一张报纸的生命力在于能否为读者奉上丰富、新颖、优质的文化大餐。
1	一辆越野车像离弦的箭一样，在蜿蜒曲折的环山公路上疾驰。
1	我一心只想着写小说，仿佛那东西把残废人能救出困境。
0	“三鹿问题奶粉”事件将对整个乳制品行业产生重大影响，除了短期内相关企业利益受损外，这一行业的竞争主体、产品结构、供应链等都将发生变化。
1	面对农村教师队伍不稳定、教师招聘难度大，某市有关领导提出，要不折不扣地落实好相关政策，满足农村学校教学需要。
1	由于建成了公共自行车运行系统，为北京市民“绿色出行”提供了便利条件。
0	南宁市公安机关以实施“指挥调度、网格巡防、技术防范、群防群治、社区民警专职化”五位一体的工作措施为突破口，构建了更加完善的社会治安防控体系。
0	从上个世纪70年代以来，《射雕英雄传》多次被改编拍成电影或电视剧，成为金庸武侠小说中“触电”次数最多的作品。
1	为保持北京的故都风貌，在北京旧城区改造中，新的建筑应以故宫和皇城为中心向外分七个层次逐步提高。
1	为了能在新高考中获得好成绩，从现在起到明年5月份，学校宣布将对同学们的用餐、睡眠和学习做出统一科学的安排。
1	相关专家呼吁尽快成立防控校园欺凌的有效机制，以便及早干预、发现和制止欺凌行为。
0	美国军舰擅自闯入中国海域，我方对其识别查证，并予以警告驱离。
1	暑假大学生勤工俭学招聘市场在武汉华师一附中举行，万名大学生从四面八方赶来应聘。
0	长江水文局最新发布的水情分析指出，近年来长江流域出现了来水量严重偏少的情况，这主要是由天气因素所造成的，与三峡工程蓄水无直关系。
1	《Slant》杂志评论说，今年北美影市成绩卓著，不过万变不离其宗，电影产业还是按照“高回报、高风险和高投入”的方式继续运作。
1	我一定要改正不好的缺点。
1	面对国足四场比赛只积1分、主帅高洪波突然辞职，中国足协日前紧急启动选帅预案，希望新当选的主帅能实现国足平稳过渡。
1	北京市疾控中心免疫所所长吴疆表示，此次疫苗接种采用“知情同意、自愿免费接种”的原则，接种后现场留观半小时方可离开。受众人群接受度调查显示，小学生家长、中学生对甲流疫苗接种接受度皆在百分之九十以上。
1	切实解决农畜牧产品滞销问题，就要组织好产销对接，开展消费扶贫行动，利用互联网拓宽销售，从而促进城乡消费融通，实现城乡市场的协调和互动发展。
1	我们要养成讲卫生的作风。
0	目前已经限制使用玉米等可食用谷物作为生物燃料的原料，鼓励生物燃料产业“坚持非粮为主”，保证生物燃料的发展既不影响人们的粮食消费，也不同粮食争夺耕地。
1	经过多年坚持治理，库布其沙漠完成治理的4000多平方公里地段，已经为中国北疆建设了一道“绿色长城”。
1	为了做好这项工作，我们每个人都应该发挥自己充分的作用。
1	作为我市未来交通发展的决定性项目，我市领导和市民都十分关注娄桥火车南站建设的进展情况。
1	他的父母都是中学教员，他的妈妈就在他的母校西乡一中任教，这次千里迢迢地作为校方代表赶到北京来了。
1	语文课程要重视民族优秀文化的传承，培育民族文化的认同感。
1	汽车快速行驶在公路上，我透过车窗向外望去，远处麦田里的农民伯伯正在辛勤地劳作，他们的眼里露出对丰收的渴望。路边的农舍里搭满了葡萄架，一串串还没有长熟的葡萄，像一棵棵翡翠似地招人喜爱，偶尔有一两颗熟透了的紫色的葡萄点缀其间，更是让人垂涎欲滴。
1	朦胧中，看见一个好的故事。这个故事很美丽，有趣。
1	熟悉他的人都知道，生活中的他不像在银幕上那样，是个性格开朗外向、不拘小节的人。
1	能否形成学术打假的独立力量，这种独立力量应该包括教育和司法体制内的上层执行力量以及体制外的民间力量，这才是决定学术打假成功的另一个关键。
0	在2014年APEC工商领导人峰会上，习近平主席宣布，总额为400亿美元的丝路基金将为“一带一路”沿线国家的基础设施建设、资源开发、产业合作等有关项目提供投、融资支持。
0	对于实施素质能不能提高教学质量，又减轻学生负担的问题，我们的回答是肯定的。
1	城镇化是扩大内需的最大潜力所在，但要将潜力变成真正的内需，必须提升包括农民在内的全体国民的消费能力是不可或缺的。
0	晚会上的《华阴老腔一声喊》节目选取了中国传统民乐与西方现代摇滚音乐相结合为道路，获得了更广泛的受众的喜爱。
0	建设新农村要把保留原有房屋、原有风格、原有绿化，突出农村特色，不推山、不砍树，不填塘作为保护农民利益的基本要求。
1	这次考试本来不难，但他由于没有作充分准备，结果弄得差一点才及格。
1	电影《捉妖记》中惹人喜爱的“胡巴”形象的设计灵感来自《山海经》，单纯幼稚，充满童真，内心向善，俘虏了许多孩子的心。
0	我校本着公开、公平、公正的原则，确定了100名同学为彩票公益基金资助对象。
1	低碳经济，是指在可持续发展理念指导下，通过技术创新、制度创新、产业转型、新能源开发等多种手段，尽可能地减少煤炭石油等高碳能源消耗，减少温室气体排放，达到经济社会发展与生态环境保护双赢的一种经济发展。
1	随着部分地区高大树木的减少，使某珍稀鸟类只能选择在高压电塔上筑巢。
1	房龙善于用轻松俏皮的文字撰写通俗地理著作，所以他的《房龙地理》能够从历史的角度阐释人与地理环境的关系。
1	在学习中，我们要善于分析问题、发现问题、解决问题。
1	胡适写自己的母亲是“慈母兼严父”，写出了母亲独特的品质，不仅懂得如何教孩子做人，而且懂得如何爱孩子。
1	随着通讯事业的发展，最近几年特别是在大城市中，手机已经成为人们工作和生活中须臾不可或缺的通讯工具是不争的事实。
1	中方重申，日方对钓鱼岛采取任何单方面行动都是非法、无效的，都改变不了钓鱼岛及其附届岛屿为中国固有领土。
1	经过一段时间对利比亚政府的空袭，反政府军也不能立竿见影的扭转局势，加上有基地组织混入反对派情报说，目前西方国家谁也提不出使利比亚走出困境的灵丹妙药。
1	我们冷漠窥视着蓝可儿在电梯里的举动，津津有味地旁观一个生命的逝去。如果这一案件真的不存在凶手，作为旁观者的我们并不一定比他多仁慈。因为通过新技术，我们也已经参与其中。
1	由于多子、饥荒、苛税、兵、匪、官、绅的原因，所以都苦得他像一个木偶人了。
0	这个垃圾处理厂原设计日处理垃圾1000吨，现在平均日处理垃圾达到了2300吨，早就处于超负荷运转状态了。
1	刚结束的校秋季运动会上，我班获得团体总分第一名的好成绩，是因为全班同学共同努力的结果。
1	党内存在的“长、空、假”的不良文风不仅降低了党的威信，疏离了党和群众的关系，更损害了为文者自身的形象，可谓有百害而无一利。
1	国家博物馆最近展出了两千多年前西汉时期新出土的一大批海上丝路文物。
1	经过神探深入调查和缜密推理，终于将谜案破解，并在华莱士和帕里佐的婚礼上，怒指新郎官就是真正的杀人凶手。
1	南堡人民经过一个冬天的苦战，一道四米高，二十米宽，七百米长的拦河大坝，巍然屹立在天目溪边。
0	记者从国防科工局获悉，我国探月工程研制取得重大进展，工程二期“嫦娥三号”任务正式由初样研制转入正样研制阶段，嫦娥三号探测器计划2013年发射，将进行月球软着陆探测与月面巡视勘察。
0	“五年归国路，十年两弹成。”作为祖国航空事业的开拓者，钱学森是中华民族知识分子的典范。他的悄然辞世，带给国人无尽的哀恸。
0	质量是产品的生命，用心是企业发展的保障。对产品的生产是否认真负责，直接关系到产品质量，我们要深思而慎为。
1	受一股较强冷空气自西向东的影响下，自10月2日夜间至5日，长江以北地区将持续出现大范围大风降温和降雨天气，部分地区将经历“断崖式降温”。
1	2018平昌冬奥会短道速滑男子500米决赛中，中国选手武大靖不光以39秒584的成绩打破了世界纪录，还为中国队获得本届冬奥会的首枚金牌。
1	这不但证明屋顶是几千年来广大人民所喜闻乐见的，并且是我们民族所最骄傲的成就。
1	许多城市的限购政策将要到期之后是否持续，一些地方政府态度暧昧，三缄其口，骨子里所想的，无非是取消“限购令”，迎接房地产业所谓的“春天”。
0	当前，我国县域发展面临着产业层次不高、城乡结构不合理、资源环境压力加大等共性问题。
1	南北朝时，由于北方民族的大融合，江南经济的发展，为隋的统一创造了条件。
0	观众的思想水平、审美趣味与艺术鉴赏能力差异，很大程度上影响着对一部电视剧是否“注水”的基本判断。
1	市政府大力开展“旅游日”宣传活动，旨在以强化旅游宣传，培养旅游休闲意识，提升市民生活质量为目的。
0	手机运用智能天线技术，可以有效地提高通信性能，降低发射功率，减少电波对人体的影响。
0	根据各种实验和理论暗示，我们完全可以有理由认为：自然界中有一种奇特的、迄今为止在很大程度上人们还没有研究的被称为“超对称”的结构。
1	我国已步入使用深海拖曳观察系统等海洋高新科技的先进国家，成功地进行了我国自行设计制造的7000米水下机器人的深海试验。
0	鲁迅的“拿来主义”主张对传统文化要动脑子，有眼光，自己去“拿来”，实际上也是对“全盘西化”的间接批评，不能一味地否定传统文化。
1	最近，城市出了好几起交通事故。为了防止这类交通事故不再发生，我们加强了交通安全的教育和管理。
1	文化理论工作者需要有开阔的心胸，就是和自己学术观点不一样的同行也应坦诚相待，精诚合作。
1	青年自主创新素质的培养，关键是能否积累基础的知识文化、奠定良好的科学理论基础。
1	重庆农妇熊德明因向总理说了一句实话，引出一段总理为民工讨工钱的佳话，也把自己无意中推向了本年度备受争议的一个角色位置。
1	中国的农村贫困人口众多是一个历史问题，要想在几年内消除是不可能的，但通过各方的努力，到2020年，保证中国农村按现有标准计算的贫困人口不超过1400万以上是完全可能的。
1	《红楼梦》当然是旷世杰作，但由于曹雪芹所处的时代和出身的局限，不能不在他的作品中有所反映。
1	武汉防疫胜利的原因是全国人民共同努力的结果。
1	《守财奴》中的葛朗台是一个典型的吝啬鬼人物形象。问世以来，备受文学爱好者喜爱。学科网
1	他2009年被授予获全省四名优秀企业经理之一。
1	作为一档新兴的电视音乐节目，目前最重要的当务之急就是扬长避短，带给观众更为持久的音乐享受和情感感受。
0	在初三中考动员会上，老师们郑重承诺：将以饱满的热情投入工作，为同学们的中考保驾护航。
1	通过主题班会的教育，使大家明白了校园欺凌事件的严重后果及处理措施。
0	报道称，湖南怀新高速公路管理处斥资百余万元建的“镇妖塔”实为侗族传统建筑鼓楼，建鼓楼是为反映怀化侗乡民族风情。
0	近年，学生书写水平逐渐下降的问题，引起了全社会的广泛关注。
0	北京首起饭店“开瓶费”官司以消费者得到法院的司法支持而告终。近日，法院判决饭店返还向王先生加收的开瓶服务费。
0	人群里没有谁有理由或觉得有理由去怜悯圣母院的可恶的驼子，人们看见他出现在刑台上都觉得非常高兴。
1	2010年10月31日上海世博会落下帷幕，世博旅游带来直接经济效益大约800亿元人民币左右。
1	我国将于5月12日到6月10日，由本土向太平洋南纬7度零分、东经170度为中心、半径为70海里圆形海域范围的公海上，发射运载火箭。
1	我们图书馆关于自然科学方面的书收藏的有50万册。
1	学生课外活动情况调查的结果显示，中小学生最喜欢的课外活动有文体活动、球类活动、校际联欢会及学生社团活动等，可以说是种类丰富，形式多样。
1	美国研究人员最近报告说：电击以醋和废水为养分的细菌，可以制造出清洁的氢燃料能够替代汽油给车辆提供动力。
0	动画片《小猪佩奇》已在全球180个地区播放，仅去年一年就创造了12亿美元的零售额。这样的数据，让不少业内人士着实震惊。
1	分小班能针对性地解决学生存在的各种问题。
1	莫言获得诺贝尔文学奖之后，又默默地写了一本大约16万字左右的书。
1	这个炼钢车间，由十天开一炉，变成五天开一炉，时间缩短了一倍。
0	中国青年网、未来网、中国青少年网络协会近日向全国青少年网友发出了“坚决不信谣不传谣”的倡议，号召大家远离网络“糟粕”，明辨是非，抵制网络谣言。
0	中方认为通过外交谈判，和平解决伊朗核问题是最佳选择，而且符合国际社会的共同利益。
1	农作物到了该长的时候不长，如果是长得太慢，就没有收成的希望。
1	近年来，一个被冠以“21世纪最牛的汉字”开始悄然流行，它就是“囧”。
1	受冷空气和超强台风“三巴”外围环流的共同影响，再加上恰逢天文大潮，使得福建沿海15日出现6——7级、阵风8——9级的东北大风。
1	旅游业频频出现的价格欺诈事件令人深思，其根本原因还是职能部门监管不力造成的。
1	有学者认为，当“网生代”的观众成为决定电影市场权力支配者的时候，应防止不要过度娱乐走向低俗的偏向，避免出现伦理虚无主义，制止美学的粗鄙化现象。
0	曼德拉最喜爱的运动就是拳击，他一直以拳击斗士的精神在争取和平、自由、平等的道路上孜孜不倦地奔走着。
1	为配合第一次全国可移动文物普查，故宫计划利用3年时间，对部分藏品进行影像采集，开展登记著录、普查清理等工作。
1	“雪莲”牌衬衫，无论在款式上，质量上，还是包装上，都可以堪称全国一流。
0	目前，环境气象中心已经针对全国范围内往年的光化学烟雾污染的分布特征，影响时段等作相关统计分析，同时还在着字研究光化学污染气象条件的预报。
0	金钱腐蚀了一些艺术家，诱使他们放弃昔日的理想，成为金钱的奴隶，这严重损害了他们的形象。
0	回顾“占领华尔街”的三年历程，最为引人瞩目的还是其头一年轰轰烈烈的情景，浩浩荡荡的游行队伍直奔曼哈顿的富人聚居区；寻求社会公平正义的理念传遍全美。
1	据商务部统计，目前大约已有100个左右的国家和国际组织积极响应“一带一路”倡议。
1	冯小刚的《芳华》承认创伤，却不愿有更写实的收场，主角们都有比小说里更温暖，仿佛那一代人的芳华，就这么随着清丽的镜头涂写了记忆，抹平了悲伤。
1	在当今社会，个体获取知识的方式很多，但谁也无法否认的是，阅读仍是一种最主要的途径之一。
1	一篇文章的好坏，不在于辞藻华丽，而在于它是否有思想、有温度。
1	为了全面提升办学水平，育才学校决定加快创建文明校园的速度与规模。
0	桂林兴安第十届葡萄节暨“长征精神•点亮兴安”活动成功吸引了大批游客。
1	反腐败行动是中国共产党从历史、国家治理的高度出台的态度坚决的重要举措，这决定了社会环境和社会风气是否好转、商业环境是否改善。
